                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a2#branch_1_1   a2#branch_1_2   
--------------------------------------------------------------------------------
27	3.856000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
28	4.056000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
29	4.256000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
30	4.456000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
31	4.656000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
32	4.856000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
33	5.056000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
34	5.256000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
35	5.456000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
36	5.656000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
37	5.856000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
38	6.056000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
39	6.256000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
40	6.456000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
41	6.656000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
42	6.856000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
43	7.056000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
44	7.256000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
45	7.456000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
46	7.656000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
47	7.856000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
48	8.056000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
49	8.256000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
50	8.456000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
51	8.656000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
52	8.856000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
53	9.056000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
54	9.256000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	

Index   time            a2#branch_1_0   a2#branch_1_1   a2#branch_1_2   
--------------------------------------------------------------------------------
55	9.456000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
56	9.656000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
57	9.856000e+00	-8.67362e-19	0.000000e+00	0.000000e+00	
58	1.000000e+01	-8.67362e-19	0.000000e+00	0.000000e+00	

                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
1	1.000000e-03	-6.25000e-04	-1.42313e-05	-9.35436e-04	
2	2.000000e-03	-6.25000e-04	-1.42313e-05	-9.35436e-04	
3	4.000000e-03	-6.25000e-04	-1.42313e-05	-9.35436e-04	
4	8.000000e-03	-6.25000e-04	-1.42313e-05	-9.35436e-04	
5	1.600000e-02	-6.25000e-04	-1.42313e-05	-9.35436e-04	
6	3.200000e-02	-6.25000e-04	-1.42313e-05	-9.35436e-04	
7	6.400000e-02	-6.25000e-04	-1.42313e-05	-9.35436e-04	
8	1.280000e-01	-6.25000e-04	-1.42313e-05	-9.35436e-04	
9	2.560000e-01	-6.25000e-04	-1.42313e-05	-9.35436e-04	
10	4.560000e-01	-6.25000e-04	-1.42313e-05	-9.35436e-04	
11	6.560000e-01	-6.25000e-04	-1.42313e-05	-9.35436e-04	
12	8.560000e-01	-6.25000e-04	-1.42313e-05	-9.35436e-04	
13	1.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
14	1.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
15	1.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
16	1.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
17	1.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
18	2.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
19	2.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
20	2.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
21	2.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
22	2.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
23	3.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
24	3.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
25	3.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
26	3.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
27	3.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
28	4.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
29	4.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
30	4.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
31	4.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
32	4.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
33	5.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
34	5.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
35	5.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
36	5.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
37	5.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
38	6.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
39	6.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
40	6.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
41	6.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
42	6.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
43	7.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
44	7.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
45	7.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
46	7.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
47	7.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
48	8.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
49	8.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
50	8.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
51	8.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
52	8.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
53	9.056000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
54	9.256000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	9.456000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
56	9.656000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
57	9.856000e+00	-6.25000e-04	-1.42313e-05	-9.35436e-04	
58	1.000000e+01	-6.25000e-04	-1.42313e-05	-9.35436e-04	
